"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas","IMCRA 4 Regions","IBRA 7 Regions","Maximum elevation in meters","Minimum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"386bccd7-f926-4e5a-8dc6-857dbdbcf546","K.287035","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.933","150.933","","-33.933","150.933","","10000.0","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","Day, Mr Barry J. - Australian Museum - Science","1998","12","11","1998-12-11","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"36e5dc30-59f5-4445-b935-3066a972e42f","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Double Drummer)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr364","ALA species sightings and OzAtlas","","","","","CC-BY","","","","-33.781073525858666","151.29122257232663","","-33.781073525858666","151.29122257232663","","","Australia","New South Wales","Warringah (A)","","Sydney Basin","","","","","1","Joel Poyitt","2013","12","22","2013-12-22","","HumanObservation","HumanObservation","unknown","","","","true","true"
"35dd2873-0961-4464-82bd-c30fea2439a9","K.287060","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.933","150.933","","-33.933","150.933","","10000.0","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","Day, Mr Barry J. - Australian Museum - Science","1998","12","11","1998-12-11","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"3018d246-82e0-4114-a135-d37cff5858c9","K287005","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Bendalong","-35.2389","150.5285","","-35.2389","150.5285","","","Australia","New South Wales","Shoalhaven (C)","","Sydney Basin","","","","","","","1969","12","27","1969-12-27","","","PreservedSpecimen","present","","","","true","true"
"2f2e1e3e-bf07-4827-8b75-202098400093","K.287028","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.933","150.933","","-33.933","150.933","","10000.0","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","Day, Mr Barry J. - Australian Museum - Science","1998","12","11","1998-12-11","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"2e7c21d4-9d1e-40f5-9061-29c435822268","K.287017","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-34.18166","151.01979","","-34.18166","151.01979","","10000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","Doolan, D. A.","1978","12","24","1978-12-24","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"28d722af-b9e2-4307-a723-967bc289676c","18888088","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.66162445","151.08741111","","-33.66162445","151.08741111","","3.0","Australia","New South Wales","Hornsby (A)","","Sydney Basin","","","","","","Christie","2018","12","08","2018-12-08","2018-12-08 12:42:09 PM GMT+11:00","HumanObservation","HumanObservation","present","","","","true","true"
"27a929e3-353d-4c71-80d6-32b73d4c041d","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1902","Questagame weekly feed","","","","","CC-BY-NC","","","","-28.8","152.9","WGS84","-28.8","152.9","","","Australia","New South Wales","Kyogle (A)","","South Eastern Queensland","","","","","","HC|questagame.com","2018","12","23","2018-12-23","","","HumanObservation","present","","","","true","true"
"25eef259-1aa8-4277-b219-63d547e6db5b","K.287002","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-27.47099","153.02427","","-27.47099","153.02427","","100000.0","Australia","Queensland","Brisbane (C)","","South Eastern Queensland","","","","","","Hardy, G. H.","1920","12","28","1920-12-28","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"258e3859-6399-4e60-9eff-19f110c03507","9169038","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-32.7286305556","152.0057833333","","-32.7286305556","152.0057833333","","","Australia","New South Wales","Port Stephens (A)","","NSW North Coast","","","","","","tilligerrynaturewatch","2017","12","16","2017-12-16","2017/12/16 7:15 AM AEDT","HumanObservation","HumanObservation","present","","","","true","true"
"23a534bd-2269-4e4f-8c40-fbde57b6fc25","F5487","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr347","Tasmanian Museum and Art Gallery provider for OZCAM","in25","Tasmanian Museum and Art Gallery","co198","Tasmanian Museum and Art Gallery Invertebrate Collection","CC-BY","TMAG","invertebrates","Sydney","-33.859","151.211","GDA94","-33.859","151.211","","25000.0","Australia","New South Wales","","Central Eastern Shelf Province","","","","","","","not recorded","1949","12","1","1949-12-01","","PreservedSpecimen","PreservedSpecimen","present","1 sex undetermined","","","true","true"
"21a0711d-c488-4a1a-9332-5c9bbf79be25","K.287009","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.78082","151.16000","","-33.78082","151.16","","10000.0","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","","Dight, Miss P","1958","12","19","1958-12-19","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"213e7d9d-69be-4d86-bbb6-c4c782bb357a","K287027","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Moorebank","-33.9333","150.9328","","-33.9333","150.9328","","","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","","1998","12","13","1998-12-13","","","PreservedSpecimen","present","","","","true","true"
"2095d893-e923-47e0-bec4-7738e2c5b72a","K.287036","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.933","150.933","","-33.933","150.933","","10000.0","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","Day, Mr Barry J. - Australian Museum - Science","1998","12","11","1998-12-11","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"20115549-d068-4798-bb0c-4994da570739","K287025","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Lansdowne","-31.782","152.533","","-31.782","152.533","","","Australia","New South Wales","Greater Taree (C)","","NSW North Coast","","","","","","","1980","12","15","1980-12-15","","","PreservedSpecimen","present","","","","true","true"
"1def526d-6775-4593-9d42-ddc831bcece9","K.287038","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.933","150.933","","-33.933","150.933","","10000.0","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","Day, Mr Barry J. - Australian Museum - Science","1998","12","11","1998-12-11","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"1ca9dbb0-cc13-4d38-b92c-c8cae67a6e33","K286994","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","South West Rocks,","-30.8794","153.053","","-30.8794","153.053","","","Australia","New South Wales","","Central Eastern Shelf Province","","","","","","","","1929","12","","1929-12-01","","","PreservedSpecimen","present","","","","true","false"
"1ca2b034-247e-4dd6-82c2-24aa4e820b0b","HEM856","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Brisbane","-27.47","153.02","WGS84","-27.47","153.02","","","Australia","Queensland","","","South Eastern Queensland","","","","","1","C. King","1952","12","14","1952-12-14","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"1ac3a59e-2702-4d39-9665-3554af3fef09","K.287013","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.866","151.100","","-33.866","151.1","","10000.0","Australia","New South Wales","Canada Bay (A)","","Sydney Basin","","","","","","Geering, Gordon","1949","12","23","1949-12-23","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"1931caed-8019-4990-b45f-ff94f6c97b19","9311102","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-32.6790894738","152.1535642977","","-32.6790894738","152.1535642977","","556.0","Australia","New South Wales","Great Lakes (A)","","NSW North Coast","","","","","","Ian McMaster","2017","12","27","2017-12-27","2017/12/27 10:58 AM AEST","HumanObservation","HumanObservation","present","","","","true","true"
"17afc416-eda3-4676-ac24-1514257cd3cd","K287048","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Moorebank","-33.9333","150.9328","","-33.9333","150.9328","","","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","","1998","12","11","1998-12-11","","","PreservedSpecimen","present","","","","true","true"
"17092e6e-6e67-4c5d-8072-c104ee3ea999","K.287025","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-31.74083","152.52582","","-31.74083","152.52582","","1000.0","Australia","New South Wales","Greater Taree (C)","","NSW North Coast","","","","","","Williams, G.","1980","12","15","1980-12-15","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"15ae7e45-8840-4296-a4b5-9f280122a7be","HEM872","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Stanthorpe","-28.67","151.93","WGS84","-28.67","151.93","","","Australia","Queensland","Southern Downs (R)","","New England Tablelands","","","","","1","J. Gemmell","1948","12","","","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"1471cdeb-150a-45f7-a8c2-c6f3bc128e01","HEM870","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Mareeba","-17","145.43","WGS84","-17.0","145.43","","","Australia","Queensland","Tablelands (R)","","Einasleigh Uplands","","","","","1","G B","1952","12","26","1952-12-26","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","el882","true","true"
"13412663-79d9-470d-891e-44ce53636dbf","K.287027","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.933","150.933","","-33.933","150.933","","10000.0","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","Day, Mr Barry J. - Australian Museum - Science","1998","12","13","1998-12-13","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"10a7f9e8-8cc2-41f2-b314-a46ecf6f0758","19191623","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-32.9471528328","151.4822604022","","-32.9471528328","151.4822604022","","8.0","Australia","New South Wales","Cessnock (C)","","Sydney Basin","","","","","","Mark Calabretta","2018","12","24","2018-12-24","2018/12/24 5:16 PM AEDT","HumanObservation","HumanObservation","present","","","","true","true"
